account_id;transaction_count;transaction_value_count
149;62;1982.4822580645161
579;62;2631.091935483871
3023;62;2531.9387096774194
1448;62;1428.9241935483872
1150;62;2006.2112903225805
1608;61;2219.2868852459014
2438;61;4462.41475409836
4332;61;10791.988524590164
2920;61;9997.032786885246
2787;61;8867.66393442623
4143;61;10568.095081967214
3671;61;2059.103278688525
564;61;7644.695081967214
232;61;9500.237704918032
1061;61;3040.1344262295083
89;61;2610.0311475409835
1814;61;2381.1213114754096
3866;61;5393.050819672131
673;60;6861.6033333333335
3415;60;3400.6316666666667
2693;60;6751.715
2136;60;4833.1900000000005
1615;60;2941.67
16;60;11023.398333333334
1245;60;4726.593333333333
3657;60;2273.385
2485;60;1785.855
3828;60;1345.4933333333333
591;59;1935.3576271186441
2312;59;2604.6372881355933
1703;59;2333.9881355932202
105;59;8368.81186440678
1229;59;6970.149152542373
3945;59;1429.579661016949
1209;59;2285.6406779661015
3156;59;14810.238983050847
177;59;9977.342372881356
2775;59;14077.257627118643
3102;59;7326.450847457627
1072;58;5497.96724137931
2634;58;9254.555172413793
3385;58;2491.2603448275863
3404;58;8683.381034482758
398;58;2128.9896551724137
643;58;3585.8137931034485
852;58;1256.4793103448276
796;57;6563.126315789474
3062;57;2194.375438596491
3333;57;3197.535087719298
1318;57;6633.78245614035
4204;57;3856.908771929825
2402;57;2692.101754385965
3209;57;7296.47894736842
3139;56;7606.328571428572
639;56;1806.3821428571428
2215;56;2682.3678571428572
1279;56;2487.3267857142855
876;56;2956.817857142857
1960;56;1189.1928571428573
3406;56;2509.9785714285713
845;56;10344.267857142857
421;56;4136.694642857143
1506;56;3593.878571428572
387;56;12200.067857142858
2221;55;1276.2963636363636
2784;55;2833.834545454545
3033;55;967.3709090909091
671;55;2994.5
4386;55;9557.534545454546
3888;55;2005.4781818181818
3263;55;1944.7145454545455
3082;55;5622.652727272728
703;55;1887.2127272727273
3013;55;1957.1909090909091
4140;55;10323.181818181818
2556;54;1363.5444444444443
1171;54;7352.583333333333
17;54;7649.059259259259
2820;54;1929.6407407407405
3922;54;2786.8
2174;54;7810.933333333333
3561;54;1866.4722222222222
3396;53;7613.47358490566
2927;53;9184.858490566037
3314;53;6020.4226415094345
3724;53;5908.277358490566
3992;53;9120.683018867925
783;53;2322.6962264150943
1717;52;2885.575
1657;52;1342.2692307692307
298;52;6543.70576923077
3025;52;2692.1923076923076
1833;52;2718.978846153846
3187;52;1372.3249999999998
1968;51;7313.7
3177;51;4661.227450980392
2979;51;2361.688235294118
3857;51;1448.3529411764705
164;51;5518.676470588235
2152;50;2333.212
2703;49;1437.4734693877551
6505;49;7720.326530612245
3334;49;6073.006122448979
889;49;1968.0244897959183
1156;49;10136.502040816325
459;49;1704.0816326530612
156;49;1722.8163265306123
1983;49;10656.48163265306
4534;48;4501.054166666667
966;48;1467.2770833333334
1573;48;2542.40625
134;48;4911.15625
3958;47;11857.782978723406
3643;47;1859.5744680851064
736;47;1792.595744680851
246;46;2019.9195652173914
2832;46;1480.482608695652
2850;46;1355.8108695652174
215;46;1537.2913043478259
4102;46;3980.202173913043
934;45;2774.7644444444445
2791;45;2530.34
3934;45;2994.9822222222224
3105;44;1479.6568181818182
64;44;4952.95
1387;43;1439.332558139535
2969;43;1955.8139534883721
906;43;1531.9558139534886
3382;42;11591.680952380952
308;42;2280.502380952381
2180;41;1914.6341463414635
3174;41;2398.080487804878
3911;40;1348.3075000000001
1466;40;3208.4700000000003
3512;40;1526.2549999999999
1060;39;7088.42564102564
3052;39;5313.066666666667
2481;39;2182.051282051282
799;39;1834.5820512820512
4309;38;2045.5052631578947
2573;38;6900.121052631578
1753;38;7896.942105263158
3048;38;7261.752631578946
2392;38;7016.992105263158
2698;37;6715.491891891892
2217;36;2647.222222222222
3490;36;2613.8888888888887
2029;36;1919.4444444444443
620;35;2380.0
466;34;2755.8823529411766
3816;33;2921.212121212121
3523;33;2554.724242424242
4008;33;2706.060606060606
488;31;2480.6451612903224
2706;31;2890.3225806451615
438;30;7484.086666666667
3668;30;2456.6666666666665
708;30;2360.0
1028;30;2100.0
3103;29;4735.448275862069
1138;29;2938.6206896551726
4132;29;4327.724137931034
4090;28;2550.092857142857
587;28;2525.0
2449;27;5922.9
778;27;2881.4814814814813
2900;26;8252.396153846154
236;26;2553.846153846154
1033;26;3651.230769230769
1172;26;6801.834615384616
3962;25;3048.0
2852;25;2896.0
1868;24;5366.420833333334
2601;24;2495.8333333333335
138;24;2250.0
3814;23;2347.8260869565215
2777;23;2678.2608695652175
2495;22;3018.181818181818
262;21;2819.0476190476193
3716;20;2960.0
1735;20;2126.755
585;20;2788.1349999999998
3461;19;2968.4210526315787
476;19;2600.0
672;18;3222.222222222222
1454;17;2647.0588235294117
869;16;2581.25
1720;16;2087.5
2021;16;2943.75
2300;15;2513.3333333333335
3715;13;2546.153846153846
3616;13;2669.230769230769
2892;13;3130.769230769231
758;12;3566.6666666666665
1430;12;3066.6666666666665
1563;12;2783.3333333333335
727;11;3218.181818181818
315;11;3400.0
182;9;3266.6666666666665
